linhas,date,from_stop_id,from_stop_lat,from_stop_lng,to_stop_id,to_stop_lat,to_stop_lng,dist,X00,X01,X02,X03,X04
N337-11-0,20171006,350002430,-23.5186,-46.387809,350002438,-23.518426,-46.395585,1486,23.4878220397568,18.669512195122,24.0130391295977,25.6533333333333,26.5230769230769
N337-11-0,20171006,350002913,-23.50628,-46.40456,350002480,-23.50498,-46.403865,339,26.4150047023473,31.6517916382971,27.9927268497877,23.1288615384615,28.4372433192686
N337-11-0,20171006,350002474,-23.497205,-46.405399,350002906,-23.497406,-46.402773,331,25.5739514003536,28.8240570040832,35.5558371889167,27.7803571428571,23.6352412005028
N337-11-0,20171006,760002835,-23.495496,-46.436369,760012120,-23.495228,-46.434539,149,18.900003471926,20.99557758344,24.6513861386139,27.1594936708861,19.9876103826599
N337-11-0,20171006,7612173,-23.491619,-46.434851,760012118,-23.494829,-46.438073,685,31.1265170423924,17.3440972616748,10.3172071525001,29.3527326531152,28.3183244468936
N337-11-0,20171006,860002572,-23.512438,-46.411713,8607804,-23.509467,-46.413842,467,27.4633592062095,27.6733849940923,NA,NA,22.709041669437
N337-11-0,20171006,860002712,-23.504157,-46.413022,860002917,-23.505345,-46.409555,391,19.5144942135051,25.2480836865779,20.3372922378355,24.4781823201876,28.0890451141779
N337-11-0,20171006,860002697,-23.500065,-46.421111,860002764,-23.499909,-46.425868,625,34.1619405230142,34.4142006416573,31.7347765569054,45.965230928905,41.9655810876514
N337-11-0,20171006,860002767,-23.50334,-46.427935,760002833,-23.497175,-46.432862,1349,23.5573489292356,26.3390889870887,25.3454637842353,36.2081921969826,29.9568925892439
N337-11-0,20171006,860002731,-23.520339,-46.400274,860002578,-23.518085,-46.410468,1703,20.1923751633788,23.7130012587664,17.7826771653543,24.5261083743842,25.3470049165381
N339-11-0,20171006,360004565,-23.528129,-46.454851,360012675,-23.525371,-46.457303,871,29.4929796732633,27.8124599051276,31.9230662308624,34.8198886639676,33.8512707422002
N339-11-0,20171006,360004567,-23.526342,-46.455973,360004879,-23.533931,-46.457682,1614,24.9444647053696,27.8277161781401,28.7610989243695,30.9482580908854,30.6743243197041
N339-11-0,20171006,360004565,-23.528129,-46.454851,360004567,-23.526342,-46.455973,281,28.8839125267203,33.1305074826393,30.5093831073046,33.3759962864722,31.9711092577148
N339-11-0,20171006,3609000,-23.542819,-46.470927,3608117,-23.543508,-46.462284,1225,13.3395204949729,10.6724137931035,20.0351785905668,15.9074642458064,31.2472222222222
N339-11-0,20171006,50004459,-23.538098,-46.481552,50004828,-23.538651,-46.479801,243,23.2689461762485,28.24,NA,NA,NA
N339-11-0,20171006,509017,-23.532782,-46.484453,50004515,-23.532107,-46.486467,289,23.0647564469914,26.92,27.248882602546,32.08,18.08
N340-11-0,20171006,3608954,-23.529824,-46.447773,3608920,-23.534391,-46.453165,735,31.4348413821169,30.6942300576233,30.8870675891432,28.5183562245909,21.4075892857143
N340-11-0,20171006,3609018,-23.542806,-46.470756,3608117,-23.543508,-46.462284,1245,46.8765514964789,39.4293592436975,35.5461647727273,45.8647284836066,NA
N340-11-0,20171006,470002846,-23.524972,-46.431659,4715123,-23.522961,-46.430215,276,30.2965445026178,26.0370456277544,32.9142857142857,30.5953488372093,NA
N340-11-0,20171006,760002820,-23.519161,-46.440464,7607967,-23.520327,-46.437359,668,29.0625674802795,27.0178716322927,22.5376427969714,29.3112580865109,28.6299920535816
N340-11-0,20171006,7612178,-23.52424,-46.432203,470002847,-23.525313,-46.431882,227,25.6362205973955,25.2908753533235,27.5068520099524,27.4899071578317,27.8608695652174
N340-11-0,20171006,8615282,-23.517061,-46.424711,8615281,-23.513663,-46.425943,607,23.4923076923077,30.1909090909091,27.5454545454545,NA,NA
N341-11-0,20171006,7612175,-23.491643,-46.434274,760012113,-23.493623,-46.440098,826,13.5500403913206,18.3130908730254,22.9739488421441,23.9523831622757,27.4339553236092
N342-11-0,20171006,180005241,-23.499818,-46.501224,1812114,-23.49938,-46.501578,357,37.6054054054054,22.441935483871,20.6133333333333,27.828,29.9225806451613
N342-11-0,20171006,6009708,-23.524311,-46.544198,600012375,-23.522002,-46.545414,256,20.1584912022931,18.6273200061443,23.0034785317481,27.1870967741935,18.0329855756146
N342-11-0,20171006,6009731,-23.518894,-46.547078,600012376,-23.519192,-46.546611,143,10.7571428571429,21.4081218274112,5.42380281267804,2.49473684210526,NA
N342-11-0,20171006,6009707,-23.52506,-46.539789,600012514,-23.526695,-46.540597,300,29.8955401279255,24.3371428947244,27.1616544041359,28.8922053349616,26.4029484029484
N343-11-0,20171006,360004563,-23.515646,-46.457459,3608893,-23.518629,-46.456249,568,29.3947826086957,27.1654596100279,NA,NA,NA
N343-11-0,20171006,360004771,-23.528766,-46.457545,3608991,-23.534988,-46.454497,772,25.3002942576728,18.7920287602951,30.2071539788259,32.0974789915966,40.7541984732824
N343-11-0,20171006,3608999,-23.542841,-46.47112,3608992,-23.543292,-46.469065,470,25.4057142857143,37.1267408971552,27.1325938644341,19.32,52.4045454545455
N344-11-0,20171006,180005231,-23.497714,-46.509249,1814691,-23.496218,-46.507286,523,23.1026683812325,21.0474304617789,27.5860356006547,23.2893017440952,23.490395745432
N344-11-0,20171006,180005248,-23.495813,-46.507561,180005306,-23.500733,-46.513522,1730,26.8353618425645,24.2891452716512,24.8113649846896,26.7416569731439,28.3744005080169
N344-11-0,20171006,180005230,-23.498642,-46.510579,180005231,-23.497714,-46.509249,469,23.0486457716433,20.7810769101293,25.6294359637851,26.9032654691738,21.1223428036526
N344-11-0,20171006,180005256,-23.495132,-46.500978,180005246,-23.497607,-46.503832,679,25.0754716981132,25.2776637405589,28.5902103891854,22.8995469068258,36.0732227678775
N344-11-0,20171006,180005325,-23.509774,-46.523971,180005336,-23.512354,-46.524573,437,21.6881632653061,24.3875006171375,25.7291201436569,25.6175054704595,22.2384407404736
N344-11-0,20171006,180005335,-23.512308,-46.526586,180005340,-23.512384,-46.530875,470,21.6881632653061,18.2995670719977,23.2937624473232,21.4707932379714,24.7096659126725
N344-11-0,20171006,180005305,-23.500499,-46.513264,180005230,-23.498642,-46.510579,728,24.9526523361223,27.0469194129925,31.2062362272604,33.7979766536965,31.7374997264362
N344-11-0,20171006,180005334,-23.512131,-46.527331,180005266,-23.506218,-46.522696,1575,23.7751749518547,24.4204698785844,25.5460947767139,23.9069685967016,23.8675242265901
N344-11-0,20171006,280005164,-23.490068,-46.48983,280005175,-23.487317,-46.487064,506,23.1106950042345,26.4127231597533,26.2011707678532,19.1862704846222,24.5357209592027
N344-11-0,20171006,280005184,-23.492609,-46.495574,180005256,-23.495132,-46.500978,669,28.1512033409394,24.0371232769279,26.3632457014071,22.4466992438384,28.3760432998405
N344-11-0,20171006,2814628,-23.48941,-46.488333,280005185,-23.491461,-46.490964,418,27.241074982082,29.0289499194769,28.6947196614851,34.5147622331541,33.90606271777
N344-11-0,20171006,600012371,-23.516228,-46.541019,180005352,-23.513711,-46.536022,773,24.3780210977127,21.8260856760883,26.2565333650349,24.0805880638436,25.268580188265
N344-11-0,20171006,600012441,-23.518928,-46.547006,600012376,-23.519192,-46.546611,137,NA,4.35133714232699,3.73808219178082,2.44955116696589,NA
N401-11-0,20171006,10008726,-23.556122,-46.575108,8210155,-23.55553,-46.577376,311,23.0999688057465,27.306964082636,25.40252392624,25.7837161832747,15.9374642516683
N401-11-0,20171006,800016549,-23.547245,-46.62962,100014556,-23.546071,-46.621939,1149,33.0018607593823,35.7662098736912,22.7204957480252,34.4386915082485,30.4837730398551
N401-11-0,20171006,8210155,-23.55553,-46.577376,109733,-23.557138,-46.577852,220,18.3761187830934,21.2948501036636,22.7214529712429,21.2396652131477,13.1643784786642
N401-11-0,20171006,870008714,-23.560715,-46.564919,10014100,-23.552012,-46.579417,1946,30.1048878302513,23.1489027819378,35.9724987558064,19.4762987000311,36.7745367217463
N401-11-1,20171006,870008713,-23.560993,-46.564621,870008842,-23.559666,-46.561038,395,26.8294102089394,23.9358217116595,25.1775540493907,34.5734977521377,NA
N402-11-0,20171006,200012423,-23.55836,-46.522809,200012338,-23.557967,-46.522053,183,9.56682045895396,24.7760640067737,24.709465925087,20.6328358208955,1.36972111553785
N402-11-0,20171006,240012636,-23.555788,-46.516398,40012668,-23.555927,-46.518067,333,21.3475527247955,23.4016496998825,36.8503546871933,25.9539090860211,33.2434795438445
N402-11-0,20171006,3609007,-23.542776,-46.470828,360007037,-23.545712,-46.467895,943,35.7333550268331,36.4471189193987,35.5840986755634,39.5073145649904,28.7416216216216
N402-11-0,20171006,409066,-23.558044,-46.521109,200012422,-23.558264,-46.522969,329,22.950856024784,28.8704216740296,28.9472153252116,15.9125023242277,27.2454545454545
N402-11-0,20171006,409066,-23.558044,-46.521109,200012423,-23.55836,-46.522809,351,22.3514467421977,27.2739130434783,NA,13.972551659119,29.1663595091473
N402-11-1,20171006,3609045,-23.54479,-46.468971,3609006,-23.542768,-46.471123,435,18.600887863744,29.9402114274456,31.4525598135334,7.86181552771996,18.1998454761073
N402-11-1,20171006,3609045,-23.54479,-46.468971,3609007,-23.542776,-46.470828,413,42.1827972101176,33.6231811334238,39.2392007814581,41.1509243899746,44.6315997042149
N402-11-1,20171006,40012669,-23.557023,-46.519131,200012638,-23.552636,-46.51895,677,23.4288273469946,21.9239277657397,23.2014693516808,30.0719838635779,24.0655954570547
N402-11-1,20171006,40012669,-23.557023,-46.519131,40012654,-23.556381,-46.516732,355,15.7751349350246,25.8105562546959,24.9568841113123,24.1776384446077,24.7051361248209
N403-11-0,20171006,250005918,-23.582905,-46.408014,2514748,-23.581936,-46.409791,255,23.9492495168889,30.1691627262023,24.1726527695232,32.4659490370664,22.24
N403-11-0,20171006,360012334,-23.544702,-46.460692,360007033,-23.545325,-46.461892,191,42.0652785915137,35.7763952387507,33.2656656574238,47.379686209744,40.5505013162698
N403-11-1,20171006,250005912,-23.583094,-46.407563,250005917,-23.582955,-46.407812,97,NA,NA,3.15,3.01333333333333,NA
N403-11-1,20171006,250005912,-23.583094,-46.407563,2515414,-23.583029,-46.407553,394,NA,1.94318181818182,27.9294117647059,18.181512605042,NA
N403-11-1,20171006,250005912,-23.583094,-46.407563,2515416,-23.583055,-46.407441,6,NA,NA,NA,NA,6.47307692307692
N403-11-1,20171006,310008395,-23.542738,-46.420309,3115223,-23.543019,-46.41544,528,25.1015344183474,19.3012096324412,25.2495957670347,21.5521738550826,23.7311200141569
N403-11-1,20171006,3609017,-23.542741,-46.471748,3608992,-23.543292,-46.469065,394,4.76470588235294,10.9867924528302,22.65,41.100240826579,2.55873015873016
N404-11-0,20171006,200012417,-23.558579,-46.522699,2009270,-23.557555,-46.523604,275,21.6964898782198,22.2924680478548,27.8175671716529,31.7445870264375,30.4012729238239
N404-11-0,20171006,200012417,-23.558579,-46.522699,40012343,-23.560218,-46.519811,385,22.3687777622484,19.9357432105891,30.0063686951154,26.3085720432703,19.4705403977573
N404-11-0,20171006,40012337,-23.559593,-46.520263,200012419,-23.55843,-46.52293,442,25.2293476507466,22.3422424233145,25.5606167632038,27.7365238463943,28.0645535682212
N404-11-0,20171006,600012442,-23.518688,-46.546871,600012376,-23.519192,-46.546611,111,24.4772084918195,7.86084477366911,14.4524447879926,7.31943127962085,3.35424031133452
N404-11-0,20171006,8209235,-23.532897,-46.559758,820012535,-23.531671,-46.559469,235,26.8511391191486,28.9171003356979,33.8229428427088,29.7097383073553,33.559266417579
N404-11-1,20171006,2009273,-23.55548,-46.52616,200012419,-23.55843,-46.52293,473,24.169559778216,19.900223022592,22.7432902650554,29.7970832471079,16.1098793045339
N404-11-1,20171006,2009273,-23.55548,-46.52616,200012432,-23.557979,-46.523034,409,36.4581818181818,19.4059701492537,19.8480401239103,17.16,NA
N404-11-1,20171006,2009273,-23.55548,-46.52616,200012431,-23.558059,-46.523065,416,27.1267605633803,30.4529182879377,23.1139194800506,27.9980550068379,24.797132869836
N404-11-1,20171006,750006126,-23.610864,-46.476386,770006791,-23.613445,-46.475951,306,17.0426892170177,12.0043847405671,16.5646566434117,22.8662732028163,13.2563922454095
N404-11-1,20171006,750006790,-23.613528,-46.475973,750006787,-23.613858,-46.476037,36,11.7466242752946,5.07906976744186,4.83680981595092,NA,8.3343087790111
N404-11-1,20171006,750006790,-23.613528,-46.475973,750006789,-23.613619,-46.47599,10,9.13333333333333,NA,18.6048,10.6678702205569,NA
N404-11-1,20171006,7504197,-23.584767,-46.491833,750007440,-23.591169,-46.486977,943,18.56,31.46,44.08,38.4,40.5391304347826
N404-11-1,20171006,770006791,-23.613445,-46.475951,750006790,-23.613528,-46.475973,9,11.7466242752946,5.07906976744186,4.83680981595092,NA,8.3343087790111
N405-11-0,20171006,200012422,-23.558264,-46.522969,200012338,-23.557967,-46.522053,196,24.7028943052808,12.9023036994498,20.0965783260654,9.84740480887013,15.192
N405-11-0,20171006,2409145,-23.5548,-46.515891,240008535,-23.556616,-46.513822,350,15.6363888763858,30.3965821729437,22.8638741097626,27.237982079293,32.554393914873
N405-11-0,20171006,3609006,-23.542768,-46.471123,360007037,-23.545712,-46.467895,917,36.5599214674264,31.8968752134138,25.5663184080559,38.4422141050857,34.847191011236
N406-11-0,20171006,250005917,-23.582955,-46.407812,2514748,-23.581936,-46.409791,277,23.8440158573547,33.5899771167048,33.6499847151829,21.2545481288708,23.6798502874617
N406-11-1,20171006,750006765,-23.613973,-46.476502,750012144,-23.610142,-46.474173,641,13.8535426676619,17.5204995391686,10.1111325498627,12.1427875465197,14.8874025838533
N407-11-0,20171006,200012420,-23.558168,-46.523132,200012338,-23.557967,-46.522053,223,18.4438846871077,16.9825898990287,12.4856400964971,13.9310277404375,18.984
N407-11-0,20171006,820008857,-23.543492,-46.569272,8209782,-23.54063,-46.576443,1015,22.8488365634587,25.7044442289252,28.4179442229124,32.6704408929866,24.9298447058823
N407-11-0,20171006,930008798,-23.538804,-46.542369,200012192,-23.54222,-46.549048,888,23.8235847554571,25.8092739980477,24.1583714683347,29.8262785325458,31.5350622494452
N407-11-1,20171006,200012158,-23.542896,-46.552079,200012649,-23.540579,-46.541481,1173,27.5451231461059,33.6367025730123,34.9989310124468,36.6843823512673,34.3655705996132
N407-11-1,20171006,810590,-23.543289,-46.589189,80014579,-23.544209,-46.591154,548,25.8483018769965,26.791208509242,34.4868331071759,23.8324961391531,15.7569248100064
N407-11-1,20171006,820005546,-23.540809,-46.576004,820005545,-23.540759,-46.575729,29,23.5707524741179,28.7719221014954,20.2175040663709,31.1248647877655,38.3870985899637
N407-11-1,20171006,8210185,-23.543708,-46.558741,200012156,-23.543555,-46.555404,349,26.2733054918636,29.3511960350456,31.7937394776479,27.9805165583004,32.2059880239521
N431-11-0,20171006,320007118,-23.597524,-46.434552,3203811,-23.598716,-46.437715,579,31.6560757097792,29.5935667963684,29.7838173829172,NA,27.47
N431-11-0,20171006,320007598,-23.599097,-46.441688,320007583,-23.600588,-46.43815,614,27.652512218349,29.2428035136742,25.102132829331,26.3556238641831,27.4864864864865
N431-11-0,20171006,3203811,-23.598716,-46.437715,3214614,-23.601901,-46.443222,1074,30.7504663212435,37.04,35.7582089552239,24.72,27.47
N431-11-0,20171006,750012143,-23.611875,-46.473991,750006773,-23.613184,-46.476159,442,15.36,20.24,23.34,5.55307917888563,15.1081967213115
N431-11-0,20171006,750012143,-23.611875,-46.473991,750006766,-23.61387,-46.47649,953,35.4181818181818,32.175,25.3938461538462,18.32,11.3158719906483
N431-11-0,20171006,7504906,-23.610292,-46.46253,750007552,-23.61238,-46.467309,734,27.2717000397073,25.707020081402,25.0024990051731,23.736393442623,25.3916068411026
N431-11-0,20171006,7504826,-23.609879,-46.460326,7504919,-23.607118,-46.459528,422,26.6948878923767,26.25521023766,26.1590832696715,20.0178957459046,23.5456488549618
N431-11-0,20171006,770007674,-23.615565,-46.459872,770007675,-23.615573,-46.459393,465,24.0342857142857,26.4798963473495,24.5633125845737,23.2986397768719,24.7914893617021
N431-11-0,20171006,7704123,-23.613709,-46.456047,7504920,-23.610258,-46.456123,665,25.7091250360959,26.112,26.413804743715,30.1646972477064,20.7771428571429
N432-11-0,20171006,750006766,-23.61387,-46.47649,750006125,-23.613364,-46.476716,863,15.8252204974522,13.1776257921124,4.51048380979924,22.4320668041406,14.7496063421393
N432-11-0,20171006,770007519,-23.627332,-46.462154,770007524,-23.625211,-46.460438,403,27.9465187239945,24.2749226006192,22.6780926053905,NA,30.7938461538462
N432-11-0,20171006,770007711,-23.633581,-46.469395,770007723,-23.632721,-46.462292,788,22.1837570591332,21.0142802754998,21.8335106728179,23.688256227758,25.9859147093269
N432-11-0,20171006,770007723,-23.632721,-46.462292,770007522,-23.63103,-46.461761,214,24.1958147069474,24.598094900127,22.3851306807307,NA,28.9906300599633
N433-11-0,20171006,820012171,-23.555209,-46.557835,870008843,-23.559691,-46.561248,839,24.1625854951965,26.6925541899063,27.7421380299772,25.0008510638298,31.607007081625
N433-11-0,20171006,870008679,-23.561057,-46.548193,870012176,-23.559913,-46.55289,730,22.6505392456003,22.8741210082366,23.5147331425729,25.2635675675676,24.9124920466596
N433-11-0,20171006,870008843,-23.559691,-46.561248,870008714,-23.560715,-46.564919,474,32.6623250791265,21.6189496514988,40.5932309123352,38.6720931725981,45.0659665339802
N433-11-1,20171006,870008645,-23.565094,-46.538427,8704817,-23.565902,-46.536755,481,24.9504903988944,27.9537415065444,23.6655110416415,28.4879358747913,NA
N433-11-1,20171006,870012179,-23.562273,-46.55199,870008680,-23.560004,-46.547655,646,21.4461332853744,18.9802470201685,20.8506621774131,23.4106363636364,NA
N434-11-0,20171006,200012421,-23.558273,-46.52317,40012343,-23.560218,-46.519811,444,33.2636636636637,25.3748716317535,30.4946904264024,27.7579132244845,26.6875806822402
N434-11-0,20171006,40005595,-23.574796,-46.52822,8704591,-23.57643,-46.527494,308,25.1528659373837,26.3129098669345,22.4307692307692,31.1158105344647,33.6128525840883
N434-11-0,20171006,40005601,-23.571296,-46.5252,40005599,-23.571497,-46.527161,177,23.0989870086285,29.08,31.04,35.0436736018903,32.56
N434-11-0,20171006,40008562,-23.563102,-46.520186,40012309,-23.561725,-46.517514,474,NA,29.7207577840196,25.2420375627947,30.7213513113054,32.6765847269696
N434-11-0,20171006,404590,-23.576159,-46.527994,40005594,-23.575334,-46.528423,160,NA,26.7444442274263,30.7230699186992,37.44,31.7719839708097
N434-11-0,20171006,580007606,-23.582875,-46.489874,750012693,-23.582561,-46.491688,310,NA,39.8260109494649,32.7547538261384,35.9648615789445,39.48
N434-11-0,20171006,7504711,-23.584473,-46.49877,750012297,-23.583122,-46.49607,514,32.5774214070536,28.4644837804345,26.4827298630899,36.9685575364668,37.905097395328
N435-11-0,20171006,250005779,-23.603633,-46.397571,250005792,-23.598923,-46.402174,671,19.4953456184615,35.721546961326,26.3564245810056,32.2078381024916,NA
N435-11-0,20171006,250005783,-23.605455,-46.400748,250005779,-23.603633,-46.397571,526,NA,NA,26.3564245810056,23.5723036490448,NA
N435-11-0,20171006,250005784,-23.604373,-46.403486,2515439,-23.605251,-46.402783,201,NA,NA,26.3564245810056,17.64,NA
N435-11-0,20171006,250005786,-23.603468,-46.403673,250005785,-23.603027,-46.405093,206,NA,NA,26.3564245810056,NA,NA
N436-11-0,20171006,2515414,-23.583029,-46.407553,250005952,-23.584681,-46.40817,479,16.8949793266391,19.6846395370313,18.7967213114754,18.433315211482,19.2631578947368
N436-11-0,20171006,2515306,-23.588889,-46.395543,2515307,-23.588401,-46.395726,53,NA,21.6782608695652,14.4521739130435,25.2624277456647,NA
N437-11-0,20171006,250005985,-23.570164,-46.397953,310008077,-23.565597,-46.399164,863,NA,32.7595155351148,31.2900751058769,NA,26.1736146211834
N437-11-0,20171006,310008077,-23.565597,-46.399164,310008047,-23.563913,-46.395713,593,25.5586715867159,26.2144699222652,32.0481174018839,36.0963210702341,5.05312603834725
N437-11-0,20171006,310008047,-23.563913,-46.395713,310008045,-23.566576,-46.394642,438,25.5586715867159,26.2144699222652,31.6724738675958,36.0963210702341,20.0200932747205
N437-11-0,20171006,310008079,-23.566845,-46.400528,310008067,-23.567734,-46.400882,185,33.1375421686747,NA,NA,NA,NA
N437-11-0,20171006,310008061,-23.559591,-46.404888,310008106,-23.557629,-46.398848,801,NA,NA,NA,26.6721649484536,27.68
N437-11-0,20171006,310008400,-23.543006,-46.416226,310008391,-23.543819,-46.410973,569,31.1527559055118,38.377358490566,NA,27.8841094701138,NA
N438-11-0,20171006,360007081,-23.542498,-46.471459,3608992,-23.543292,-46.469065,455,29.7649134417043,18.7048509643483,14.5665361721244,32.5309090909091,34.7851751565409
N438-11-0,20171006,460008217,-23.55408,-46.437268,460008242,-23.550679,-46.437759,505,29.4336643314042,24.6186803236735,26.0139116250776,31.0541620763733,18.7731502109304
N438-11-0,20171006,580007060,-23.577336,-46.458175,5808136,-23.576424,-46.452364,791,21.0231732776618,18.6085560487298,21.5498839907193,20.8622950819672,13.6551724137931
N438-11-0,20171006,580007075,-23.591217,-46.443964,3214611,-23.596812,-46.443706,1031,41.8374752304995,39.4860221511186,29.0819591028007,32.1462993288993,36.096046568033
N438-11-0,20171006,5808136,-23.576424,-46.452364,5808140,-23.576023,-46.451744,55,NA,13.9304347826087,NA,NA,NA
N439-11-0,20171006,360007538,-23.541238,-46.456206,360007533,-23.539199,-46.45485,349,25.0852529230848,27.4050894671298,28.3134103742381,37.4461610694125,37.901799045036
N439-11-0,20171006,360008021,-23.538507,-46.448592,360008017,-23.537895,-46.446142,578,22.0993860739079,22.5085427052934,25.3128698111904,30.5175048243038,30.4827554183161
N439-11-0,20171006,3608994,-23.542697,-46.471353,3608992,-23.543292,-46.469065,429,NA,NA,NA,28.4072727272727,7.52869565217391
N439-11-0,20171006,4614830,-23.539371,-46.431333,460008308,-23.534123,-46.429449,739,NA,30.943055198973,34.3307262569832,NA,37.216
N439-11-0,20171006,4614853,-23.567656,-46.42621,4614844,-23.572528,-46.429671,1305,25.340782122905,22.5785214266078,19.8907757503446,22.1549955168528,21.633731303925
N439-11-0,20171006,460008341,-23.541902,-46.432736,4614830,-23.539371,-46.431333,414,NA,30.7179136224914,34.3307262569832,NA,28.363752476636
N439-11-0,20171006,4614850,-23.570206,-46.424318,460008164,-23.567319,-46.42338,736,NA,31.5089108910891,30.16,NA,31.894496969697
N440-11-0,20171006,240008490,-23.554758,-46.500608,240008484,-23.555804,-46.495621,792,20.9760031653369,19.1853672797369,21.9283766185183,22.7213439580513,21.3449225419072
N440-11-0,20171006,240008493,-23.554691,-46.503252,240008490,-23.554758,-46.500608,358,16.9533241948603,17.9011335713312,20.2896988870596,22.9353176874642,19.5398843930636
N440-11-0,20171006,240008531,-23.560549,-46.509816,240008526,-23.558312,-46.509453,255,24.0609736483886,26.1345703195902,23.6593850381538,24.6940765997544,18.4450079239303
N440-11-0,20171006,2409179,-23.558293,-46.488586,240007260,-23.556581,-46.489034,188,NA,25.9714285714286,NA,NA,NA
N440-11-0,20171006,2409189,-23.554454,-46.49107,240007009,-23.553895,-46.490502,177,20.6689655172414,23.4819093204719,31.7759796195242,23.9660808717642,29.6434608347129
N440-11-0,20171006,50007210,-23.549599,-46.483906,50007329,-23.548312,-46.484357,161,31.725,31.4988859773905,27.2807984923571,23.6815862370608,24.7363636363636
N440-11-0,20171006,50007211,-23.549726,-46.482989,50007210,-23.549599,-46.483906,156,31.725,27.2091913405536,25.3881697457063,23.6815862370608,24.7363636363636
N440-11-0,20171006,930008465,-23.543503,-46.522109,2009273,-23.55548,-46.52616,2459,25.1949542815191,25.4176045948212,24.608245704014,26.1949190062764,24.75514526764
N440-11-0,20171006,930007172,-23.546815,-46.50156,930007386,-23.546989,-46.502748,177,27.45,30.5246078485332,29.6459054658627,30.9641658630665,29.4540122199593
N440-11-0,20171006,930012027,-23.543883,-46.520036,930008465,-23.543503,-46.522109,218,23.2332375553312,23.8255869747739,25.467411163949,24.2983555220105,23.7358243305052
N440-11-0,20171006,930008464,-23.543514,-46.519723,930012027,-23.543883,-46.520036,131,22.9533834586466,24.1850020946795,25.6035079226572,23.9945220801555,22.8327304477984
N440-11-0,20171006,9308893,-23.539452,-46.514749,9309370,-23.539726,-46.517422,446,20.6216679657054,27.7321251329794,28.4364406168058,19.3075552182877,19.865530855185
N441-11-0,20171006,250005972,-23.583121,-46.385573,2515353,-23.587918,-46.381016,1433,26.65,NA,24.18,20.7492010498729,25.76
N441-11-0,20171006,2515416,-23.583055,-46.407441,2514748,-23.581936,-46.409791,307,21.8,24.5820025348542,14.4789970272716,31.1875982925185,17.8714285714286
N501-11-0,20171006,750006789,-23.613619,-46.47599,750006787,-23.613858,-46.476037,26,2.22511594719943,8.67037373683366,5.29055589730307,6.87772808398382,6.2261680937548
N501-11-0,20171006,800016543,-23.546528,-46.630105,800012677,-23.550175,-46.628368,990,NA,NA,NA,NA,54.4899408284024
N501-11-1,20171006,7504917,-23.612397,-46.476959,750006790,-23.613528,-46.475973,208,11.9024267539965,10.9872832369942,16.787977151605,10.1575092034333,6.44018154311649
N501-11-1,20171006,950014269,-23.583261,-46.574093,820005518,-23.541278,-46.577545,5205,38.4356417871339,35.8404543806528,31.3774412882907,39.2151646928645,21.84
N502-11-0,20171006,140016380,-23.565161,-46.611374,140014419,-23.564077,-46.609284,327,23.2958602159863,22.1613828163877,24.6992258937338,20.6175034831808,28.0117195970066
N502-11-0,20171006,330010938,-23.578967,-46.608511,330016375,-23.57522,-46.610495,512,25.8370730949381,28.7329708621779,25.1104188630298,24.222485185851,32.2712684575698
N502-11-0,20171006,330016319,-23.603177,-46.603166,950014263,-23.584974,-46.58688,3692,40.6577627756801,11.4387658380888,34.4301603398166,27.7699032018124,18.4
N502-11-0,20171006,330016317,-23.589644,-46.609894,3305919,-23.588418,-46.609513,490,38.3670011048737,46.9138115253455,39.3364435613381,37.9340245051838,35.088
N502-11-0,20171006,3305911,-23.603339,-46.602585,330016319,-23.603177,-46.603166,82,NA,45.7615384615385,NA,NA,NA
N502-11-1,20171006,330016303,-23.602058,-46.607262,330016336,-23.603403,-46.602746,595,33.8627246295583,35.2220338983051,30.3856791160137,35.8342105263158,36.7676470588235
N502-11-1,20171006,330016335,-23.603293,-46.602645,3305896,-23.600002,-46.604611,462,11.2532477936398,26.3205341816457,31.6002151694459,18.085418091234,29.2408163265306
N502-11-1,20171006,330016335,-23.603293,-46.602645,3305906,-23.603251,-46.602606,614,29.8228571428571,NA,NA,NA,NA
N503-11-1,20171006,540014165,-23.547138,-46.592349,540014085,-23.547958,-46.590361,229,22.9419666021045,28.2348387190028,32.9747983263903,30.5726270356069,37.580812110987
N504-11-0,20171006,100014307,-23.534152,-46.61467,100014331,-23.537765,-46.614604,560,30.2229217663537,26.6026345285446,18.6470393097939,28.8132216914748,39.1195135637241
N504-11-0,20171006,3305884,-23.603068,-46.602355,330016319,-23.603177,-46.603166,127,41.7983174975979,11.4387658380888,34.4171043681859,27.2273326839359,18.4
N504-11-0,20171006,800016544,-23.546643,-46.630032,100014556,-23.546071,-46.621939,1241,35.8602895655204,36.4934362218135,34.9855926970613,37.4821429377775,NA
N504-11-1,20171006,330016301,-23.602469,-46.602321,3305884,-23.603068,-46.602355,534,24.1655172413793,NA,18.4396176589998,29.5419203747073,NA
N504-11-1,20171006,950014142,-23.57999,-46.586784,950014260,-23.585571,-46.588692,780,25.4827173684533,25.6681888404516,29.077903920349,37.7280985165556,36.3059997508879
N505-11-0,20171006,6311360,-23.56634,-46.70139,6306764,-23.567682,-46.696858,662,19.5318170013259,22.4826715196768,21.9233866604987,23.5411764705882,26.8153846153846
N505-11-1,20171006,340015025,-23.591865,-46.681195,340015029,-23.59083,-46.681142,526,15.9884652013629,21.8373852524407,23.7661642319541,24.797530433287,38.8537362381499
